Time,mdm2,p53p,p53,siah,atm_p,nbs1_p,arf,bcatenin,Damage,p53pmdm2,p53mdm2,atm,nbs1,arfmdm2,siahbcatenin
567.506750675083,1.59588690527928,14.0324712550156,0.217366054621404,1.18764871900065,0.998530568308212,0.907957439301643,0.0115850114874695,0.119449708711045,1.18726082432944,0.103740638898363,0.335683630601874,0.00146943169178487,0.0920425606983586,0.139371105340948,0.212653546718516
567.636763676383,1.6093292299827,14.052544772597,0.216427304970785,1.19485588929267,0.998528505601588,0.907955718336765,0.0114735216618493,0.118749134582137,1.18568971352626,0.1048128337725,0.337138008542062,0.00147149439840856,0.0920442816632366,0.139187757188669,0.212690536579842
567.766776677683,1.62281886189013,14.0723308895964,0.215494290284749,1.20205663862402,0.998526436908992,0.907953992067023,0.0113638591593932,0.118057416408457,1.18411846264884,0.105889218299662,0.338586759172438,0.00147356309100389,0.0920460079329788,0.13900599067333,0.212727196430218
567.896789678983,1.63635518994542,14.0918297519383,0.214566991440853,1.20925075185469,0.998524362254816,0.90795226051168,0.0112557113098747,0.117374407668919,1.18254710984465,0.106969727186447,0.340029865269182,0.00147563774518033,0.0920477394883215,0.138826063343655,0.21276352977863
568.026802680283,1.64993790015417,14.1110415180933,0.213645392472615,1.21643801718902,0.998522281663608,0.907950523690139,0.0111490936390325,0.116699964760714,1.18097569306605,0.108054293857988,0.341467307111772,0.00147771833638837,0.0920494763098629,0.138647910733942,0.212799540083687
568.156815681583,1.66356691692475,14.1299663579807,0.212729469374789,1.22361822612327,0.998520195160077,0.907948781621939,0.0110442410973327,0.116033946938927,1.17940425006902,0.109142851814258,0.342899073359424,0.00147980483991974,0.092051218378063,0.138471246916687,0.212835230748298
568.286828682883,1.67724158104354,14.1486044512615,0.211819199761471,1.23079117338446,0.998518102769089,0.907947034326758,0.0109407822219472,0.115376216254148,1.177832818412,0.11023533528295,0.344325152103396,0.00148189723090758,0.0920529656732441,0.138296390952111,0.212870605123988
568.416841684184,1.69096157913351,14.166955990011,0.210914567560424,1.23795665686799,0.99851600451567,0.907945281824411,0.0108387342772622,0.114726637490458,1.17626143545481,0.111331676867355,0.345745525903733,0.00148399548432678,0.0920547181755908,0.138123281219219,0.212905666516274
568.546854685484,1.70472695025572,14.1850211772837,0.210015544638633,1.2451144775828,0.998513900425002,0.907943524134851,0.0107384329506813,0.114085078106953,1.17469013835746,0.112431809595069,0.347160189584929,0.00148609957499423,0.0920564758651502,0.137951532987934,0.212940418183525
568.676867686784,1.71853688757892,14.202800224712,0.209122106700669,1.25226443959661,0.998511790522427,0.90794176127817,0.0106393407585043,0.113451408180505,1.17311896407918,0.113535667573247,0.348569135396918,0.001488209477569,0.0920582387218322,0.137781632897149,0.212974863336712
